Attendance,InternalMarks,AssignmentMarks,PracticalMarks,QuizMarks,TotalScore
74.56,73.68,72.93,54.93,70.03,60.0885
65.34,68.92,99.63,68.11,69.81,66.839
55.1,42.69,76.98,52.22,77.3,67.23400000000001
53.14,73.72,87.87,69.45,79.21,78.4345
67.44,64.56,50.35,77.77,62.41,61.1135
90.24,86.37,74.83,98.75,89.68,85.8905
95.94,64.23,86.87,90.92,74.83,74.699
94.84,81.01,89.14,91.1,50.35,75.5975
96.0,46.08,57.9,61.41,79.57,67.7295
95.39,47.98,70.95,54.36,89.9,63.0425
76.36,48.38,70.95,80.15,62.52,73.42150000000001
60.97,42.73,55.18,76.06,51.89,55.99849999999999
89.9,72.48,72.15,75.83,90.36,69.7295
60.69,87.64,90.35,55.45,98.81,72.26950000000001
63.36,76.62,65.01,74.69,53.83,66.262
61.66,74.5,71.63,57.52,96.9,69.31799999999998
75.75,80.84,98.05,71.11,67.96,71.4225
66.09,60.38,51.59,53.11,97.07,59.505500000000005
57.71,61.72,79.58,92.84,82.44,75.7835
72.66,58.86,87.17,50.66,94.51,69.6785
93.7,82.73,88.04,96.97,89.29,83.123
78.53,49.7,85.8,93.14,51.4,76.19200000000001
93.92,40.78,86.32,87.63,53.27,63.89099999999999
59.79,75.77,52.95,99.13,76.29,72.6035
58.35,96.54,76.71,52.69,56.48,61.665000000000006
78.78,76.56,89.15,82.08,73.05,68.6005
73.17,86.98,54.7,92.47,97.73,75.976
83.01,80.37,50.6,56.33,64.74,58.751000000000005
89.73,69.85,90.73,79.24,74.45,75.19899999999998
87.57,83.1,85.61,69.7,69.21,80.195
97.11,89.45,70.61,71.79,81.49,68.08250000000001
69.91,53.48,97.02,95.63,59.69,81.8005
60.32,60.17,88.33,76.93,63.0,66.5365
77.55,53.42,98.39,54.66,92.94,70.531
55.54,67.13,96.47,96.86,90.57,83.0475
64.44,93.1,74.06,59.26,89.46,75.78299999999999
60.39,60.71,87.74,94.63,88.55,74.94149999999999
69.83,62.47,83.46,98.55,72.97,74.679
55.56,91.62,90.57,93.89,86.44,79.737
51.59,70.92,89.38,83.86,69.36,75.964
82.84,72.13,57.66,87.18,55.04,75.0465
80.51,91.65,61.69,84.99,69.67,78.1925
85.42,69.43,63.29,73.03,57.93,69.9125
83.02,80.89,90.92,63.72,69.54,72.8065
55.71,45.14,90.54,64.25,64.87,73.4165
64.55,50.72,74.77,86.56,79.96,69.83
56.48,64.26,79.04,81.3,68.08,66.188
92.15,69.69,91.35,79.24,85.28,80.90100000000001
87.35,97.94,65.63,82.63,75.61,71.99549999999999
60.08,98.24,52.51,88.74,95.97,72.36149999999999
67.07,91.07,74.13,87.42,54.55,70.741
98.33,58.94,95.69,55.27,84.39,68.92949999999999
79.71,97.84,89.52,68.15,83.62,78.601
90.06,81.36,68.33,63.2,97.53,66.84899999999999
63.23,63.58,53.24,76.91,68.58,70.0765
60.5,82.1,81.85,53.07,65.27,69.9705
89.2,40.99,91.72,88.12,58.62,78.712
84.29,48.77,83.25,55.33,63.26,63.723
84.05,89.78,71.25,63.57,75.09,73.407
77.63,78.73,56.17,89.14,91.89,77.5285
78.18,61.85,95.54,52.58,64.21,60.426
86.78,70.04,63.8,83.01,57.89,65.63550000000001
63.5,94.31,61.21,96.22,63.61,77.8925
67.64,77.89,90.8,80.88,55.05,66.4825
93.58,63.89,99.06,85.63,96.33,76.3245
65.44,47.22,83.01,89.61,93.63,74.533
77.32,57.62,81.24,61.11,65.42,60.014
85.13,98.7,65.97,79.05,62.35,70.1655
100.0,66.24,51.02,65.45,95.27,66.0935
71.76,68.31,59.59,62.47,50.09,64.21000000000001
71.4,69.92,79.22,59.62,80.03,70.85499999999999
92.13,93.05,57.57,79.27,95.8,75.214
90.28,76.24,94.19,89.73,75.43,79.2715
86.55,81.62,59.41,93.79,50.15,70.29650000000001
73.16,63.36,76.11,71.43,60.94,62.9785
66.2,41.75,75.6,68.64,96.12,64.439
80.44,95.86,80.2,84.37,50.85,79.13250000000001
93.81,96.95,66.37,89.02,69.74,79.898
94.19,96.95,93.68,62.67,89.49,82.4845
55.42,96.62,72.22,64.86,91.9,78.69399999999999
71.42,88.91,85.01,76.67,73.88,73.7045
73.24,81.08,81.8,72.22,61.62,70.315
98.88,90.67,55.86,85.29,79.99,72.9805
83.9,76.03,81.13,75.22,63.19,69.4865
70.36,48.06,77.54,55.58,62.76,60.4825
51.3,63.47,94.93,58.3,90.38,76.658
78.27,98.28,94.04,95.1,57.71,89.4915
54.8,61.07,57.55,61.37,50.28,66.047
91.72,92.07,54.08,52.5,66.84,56.0215
87.63,45.59,64.73,86.57,74.55,65.459
73.03,60.05,99.33,84.2,85.25,69.4495
71.46,61.06,51.08,80.0,89.06,65.4745
94.87,43.1,83.64,75.11,83.18,67.9645
64.42,47.15,80.43,98.48,81.33,80.679
62.45,51.59,82.33,55.99,83.29,65.3015
96.96,90.27,60.91,75.51,63.58,78.46549999999999
90.46,43.8,61.34,78.2,69.12,70.88550000000001
91.03,57.92,71.53,51.12,80.82,59.93300000000001
59.76,40.61,54.79,70.6,53.28,65.2205
57.16,81.74,53.73,89.14,64.77,74.29950000000001
51.3,77.22,54.42,73.55,70.32,70.418
61.85,78.7,78.65,93.76,76.67,83.7175
88.71,62.46,69.89,82.24,74.32,65.894
62.0,52.5,64.68,88.3,85.91,76.4805
86.46,83.22,65.79,90.22,73.67,78.79700000000001
62.6,88.67,60.36,84.48,95.21,84.6095
69.76,48.32,70.58,87.47,69.02,76.5705
99.16,69.21,60.15,84.77,76.27,74.822
62.24,54.92,84.9,77.52,50.16,63.97999999999999
68.82,50.09,56.2,78.33,65.52,60.597
65.05,84.06,97.41,59.49,93.33,71.9855
55.48,72.29,54.49,91.37,66.68,65.39850000000001
74.49,52.97,97.17,65.61,62.66,71.785
68.93,58.6,91.66,76.79,77.18,69.1765
84.74,98.0,84.04,62.48,53.94,78.00649999999999
90.88,90.92,95.62,84.79,76.58,86.196
77.21,92.8,56.96,98.76,65.18,73.05250000000001
51.61,67.6,58.82,90.1,69.16,72.669
80.95,77.43,62.61,80.95,89.57,72.0605
52.77,62.61,62.24,78.38,83.1,71.619
80.82,44.66,65.54,74.49,72.31,66.943
84.25,64.06,78.78,60.25,78.88,60.0565
59.89,75.64,51.41,67.4,88.34,73.14150000000001
90.97,57.23,69.11,70.32,87.29,70.5385
95.55,90.88,62.32,97.23,59.27,83.241
90.65,49.07,80.33,71.28,65.05,74.13900000000001
65.26,62.03,99.26,79.31,67.41,71.00999999999999
79.33,47.49,75.88,96.12,59.38,68.142
95.74,64.29,71.28,75.92,50.61,70.765
66.03,42.38,68.41,62.57,58.7,66.36200000000001
91.0,56.35,89.25,69.05,90.41,73.266
50.47,64.04,53.6,68.78,77.3,60.735
50.18,68.69,97.99,85.74,67.08,71.042
87.99,72.62,70.9,64.81,80.42,64.1405
88.07,56.5,65.69,86.51,86.99,69.5855
89.45,71.38,98.7,94.46,67.72,78.4245
96.5,70.54,96.79,66.8,73.3,75.3045
55.9,58.97,82.1,56.77,53.21,62.59
61.6,89.81,50.93,81.93,79.85,64.705
95.19,72.74,87.43,68.04,67.82,70.7095
58.86,59.94,66.78,76.7,71.68,72.661
84.11,96.84,69.41,81.71,71.13,74.1385
76.52,90.71,57.94,70.39,81.62,79.244
54.16,98.96,76.17,96.23,78.62,84.9205
64.26,81.53,87.23,69.98,71.11,68.4365
76.02,62.69,63.65,65.37,50.85,58.257000000000005
92.62,56.85,96.94,94.28,81.05,80.72
85.38,79.8,59.74,56.82,93.98,69.95500000000001
81.09,98.85,53.31,56.21,88.48,68.945
74.8,77.6,82.22,96.78,99.08,86.4675
64.93,92.9,92.47,60.45,56.95,76.998
55.96,59.75,97.66,57.42,61.13,60.3655
70.45,64.42,88.36,76.76,76.96,80.3435
51.43,94.38,59.98,52.34,61.79,67.655
60.55,85.41,98.88,81.0,51.73,75.3015
71.62,98.88,95.97,72.65,70.11,79.006
70.93,86.49,58.16,82.02,64.38,73.079
52.21,66.91,77.94,64.2,63.19,64.504
79.45,71.86,77.78,95.27,97.66,78.443
77.48,94.03,72.13,63.53,61.92,69.125
53.91,73.1,99.21,81.88,56.47,72.8775
97.16,55.32,52.98,97.25,56.27,63.98199999999999
54.97,66.14,81.36,70.04,90.32,65.0865
92.74,70.98,60.27,58.07,85.74,60.91
50.02,45.8,76.37,53.42,56.47,56.821
94.11,84.63,88.99,98.15,60.99,85.7445
50.99,46.56,62.34,88.19,87.37,65.75399999999999
87.89,64.3,69.67,95.95,63.73,72.751
68.08,88.28,97.54,84.94,99.08,80.458
86.91,68.05,88.07,67.12,77.03,74.997
70.09,90.52,78.64,56.15,59.6,59.3065
53.55,60.51,61.1,96.47,92.94,72.104
88.38,97.46,71.27,74.48,65.97,71.3505
53.56,52.57,88.7,69.83,64.44,76.3485
96.11,42.3,91.03,78.89,66.37,73.741
52.55,92.35,62.23,55.33,88.41,61.207
73.97,85.13,83.1,65.46,58.66,68.92599999999999
86.15,53.92,54.75,81.89,69.09,62.824
69.66,99.08,51.16,55.01,51.54,58.673
60.86,70.14,77.43,56.76,91.33,72.84899999999999
87.95,97.06,61.22,75.53,67.04,72.16749999999999
89.21,70.3,53.95,81.17,62.41,70.322
96.13,68.31,86.49,59.35,78.99,67.054
68.81,66.95,74.9,51.65,85.25,63.8275
75.31,60.09,89.81,97.92,90.64,77.7325
68.16,72.02,83.2,51.37,67.39,63.678
62.85,67.15,86.49,50.1,90.62,68.7005
87.55,42.2,65.37,66.17,73.24,56.6505
66.98,55.63,63.16,61.12,55.06,61.983
71.41,52.79,80.04,78.68,92.32,75.953
70.18,92.05,60.0,94.71,77.38,71.216
85.63,75.93,90.77,74.06,80.12,79.5325
95.89,85.82,76.15,88.67,96.87,71.871
83.34,97.41,61.35,95.46,77.96,76.81049999999999
73.58,78.64,81.26,59.47,50.28,67.5415
88.96,98.96,97.25,74.42,93.53,84.4755
82.05,58.71,54.1,82.1,64.24,64.3805
53.03,51.18,55.47,66.59,75.09,66.40100000000001
54.78,64.2,92.19,86.99,60.24,81.24199999999999
51.9,68.25,55.48,85.27,64.85,65.803
72.84,93.72,51.97,71.05,84.33,75.774
91.29,73.6,67.4,54.4,71.48,65.4905
65.65,57.53,73.34,50.58,81.36,68.9755
69.21,84.56,78.47,68.47,91.18,68.381
95.47,70.35,75.37,54.1,67.04,70.787
91.85,49.73,95.66,89.08,78.42,71.41199999999999
83.25,74.61,88.43,66.72,88.88,81.54749999999999
63.34,94.68,99.19,83.3,85.76,83.874
55.85,90.56,73.82,67.32,76.99,72.547
50.8,75.21,54.22,89.8,69.17,68.81899999999999
55.35,62.62,97.78,94.42,70.38,84.6265
64.63,45.22,50.21,91.88,71.66,72.572
77.59,68.18,88.8,74.22,67.44,72.67699999999999
53.2,85.12,51.56,54.2,84.95,65.5495
56.81,61.62,88.06,68.59,56.27,72.79350000000001
59.05,54.13,96.9,71.22,98.37,71.39250000000001
81.6,95.88,69.46,98.01,88.95,77.519
80.79,89.29,62.05,78.27,64.91,80.488
77.54,78.3,61.31,82.04,52.13,69.8665
62.53,48.21,74.59,89.1,85.57,70.757
68.56,48.69,58.54,78.41,86.72,63.4345
54.83,46.19,83.65,79.92,98.18,76.9825
61.32,76.98,68.42,62.27,62.69,64.6425
94.89,46.93,66.16,52.94,54.14,58.2495
98.98,90.56,73.06,86.07,95.76,86.0525
82.38,99.58,77.13,92.43,62.93,75.411
95.84,61.98,57.1,70.6,86.08,72.1875
82.14,67.22,85.39,77.45,53.03,71.5895
51.66,82.7,94.15,65.36,88.03,78.8285
99.84,96.23,63.9,72.51,56.35,67.29249999999999
54.95,93.65,59.02,60.44,84.78,72.00300000000001
84.13,43.46,88.03,87.99,76.62,71.0525
62.64,50.14,59.18,74.6,97.77,60.99499999999999
69.6,85.28,52.06,77.36,51.85,75.9365
82.3,81.33,80.96,51.85,64.6,59.5735
71.82,47.99,61.99,81.12,53.48,69.2985
62.53,70.12,58.59,60.13,93.96,61.339000000000006
66.72,86.85,99.08,69.17,79.7,72.633
67.08,53.13,64.59,70.64,76.75,69.61250000000001
97.97,92.28,95.17,72.44,56.57,71.15650000000001
89.93,43.18,58.91,61.37,74.45,67.02449999999999
72.93,86.93,90.95,92.51,69.94,79.6265
59.99,76.95,75.1,71.39,65.79,70.076
90.55,58.91,53.93,80.61,88.61,71.77250000000001
57.86,83.26,86.68,80.7,53.06,74.732
60.52,86.94,94.6,80.35,82.33,76.719
68.3,96.03,58.15,77.97,91.15,77.3855
94.02,62.07,86.28,91.13,95.37,77.566
56.59,81.16,72.25,90.63,87.3,74.783
56.11,76.16,87.69,70.86,64.12,76.2975
74.7,71.51,85.7,81.79,80.03,79.98150000000001
63.82,93.42,51.33,55.14,57.07,62.1815
78.44,40.19,58.94,54.54,55.85,56.4215
72.58,56.93,73.55,74.0,81.93,70.55
71.75,72.3,96.68,95.01,92.56,83.256
55.6,50.7,67.1,82.5,53.36,68.496
57.05,94.47,81.44,83.46,55.3,85.852
91.05,78.86,50.6,57.88,78.28,56.971
94.29,68.67,85.56,72.67,60.91,74.3215
61.73,88.88,80.15,70.04,80.59,79.97300000000001
55.67,67.05,85.77,89.15,60.73,77.0035
52.67,73.52,95.23,56.89,55.82,74.9365
80.41,40.17,57.32,76.96,77.28,62.09949999999999
85.77,61.94,63.08,95.57,93.11,72.08
68.64,48.33,99.79,94.62,84.26,82.605
83.98,81.38,57.81,92.62,90.94,76.106
85.65,68.74,86.03,68.75,63.32,71.2825
96.77,58.11,86.25,97.06,94.3,76.347
53.24,68.07,84.15,90.27,68.85,80.49149999999999
59.61,52.58,61.37,92.56,92.62,74.5925
53.43,95.51,60.76,96.62,73.56,73.8225
93.4,43.24,83.32,96.85,63.39,75.8855
89.63,91.93,59.31,62.0,63.01,70.507
78.73,70.68,83.08,56.38,78.38,60.19350000000001
54.18,77.14,74.63,84.54,53.95,76.89
63.67,58.16,69.33,78.16,96.5,70.66149999999999
64.89,98.0,65.01,66.37,63.57,65.8595
78.04,56.91,97.38,84.22,66.78,79.2625
62.9,75.33,75.4,53.1,61.67,61.564
53.65,99.61,78.06,52.36,50.15,62.43599999999999
86.54,92.87,97.46,67.72,84.63,75.89099999999999
64.95,72.18,82.69,59.69,79.53,70.733
72.62,99.42,97.89,85.93,90.48,93.316
56.38,82.08,55.32,97.4,52.05,68.785
90.13,52.52,92.33,83.08,96.43,73.267
78.28,64.34,66.77,82.74,66.54,66.2625
95.08,60.07,90.52,50.33,95.65,70.735
74.77,60.64,92.78,75.61,55.36,70.167
97.07,85.63,63.57,90.86,87.2,81.708
94.59,75.06,70.44,82.71,78.97,72.3475
78.82,42.29,86.3,61.39,67.91,70.1165
96.69,92.65,54.95,92.42,53.96,73.4545
66.15,57.81,87.78,98.22,80.24,87.5785
68.28,99.82,55.52,63.95,51.32,59.7755
52.27,97.25,95.72,60.35,75.06,73.7315
79.46,96.43,63.82,66.93,80.21,74.5
86.1,88.67,78.78,53.16,86.63,72.566
88.68,53.24,55.86,93.67,99.57,67.6905
57.49,71.96,63.47,96.46,63.0,83.9125
72.21,53.46,70.2,81.67,66.12,67.402
58.84,55.58,74.35,88.22,67.06,66.9215
83.11,76.66,50.0,83.43,86.58,71.476
57.9,42.45,94.43,68.87,96.59,71.51950000000001
95.21,98.17,50.38,81.6,98.72,79.6545
61.53,95.12,88.68,91.82,97.29,81.77999999999999
64.57,62.85,73.53,90.5,93.97,77.95400000000001
92.55,70.93,76.19,54.05,99.55,70.003
72.92,67.97,60.41,73.13,68.8,65.716
51.2,92.93,80.37,69.87,97.42,84.24050000000001
74.73,81.32,76.86,87.6,88.05,84.722
54.23,56.69,58.21,75.07,58.42,62.443
99.27,66.81,61.91,67.49,52.27,56.68449999999999
79.41,65.74,53.35,85.32,60.72,74.4965
62.83,97.56,53.31,73.68,88.94,66.5835
78.19,50.52,50.69,62.83,81.58,57.116
53.84,45.37,61.02,94.52,61.22,67.4315
89.99,92.84,83.98,55.65,87.1,67.0555
96.27,93.8,65.81,50.9,57.07,71.201
93.72,92.3,67.14,57.2,91.09,69.94749999999999
67.09,70.66,56.6,58.18,89.71,70.7265
66.29,79.58,78.77,76.9,98.63,74.60300000000001
51.75,73.8,67.11,81.24,57.51,71.02449999999999
82.57,44.17,83.82,72.43,95.33,79.598
76.75,75.75,87.07,60.21,67.06,71.9045
72.97,40.82,79.23,56.61,70.8,67.5805
95.38,59.5,63.8,74.61,73.42,63.13
58.39,95.94,75.43,78.27,81.35,79.6365
50.48,58.24,62.6,65.2,99.74,66.2875
53.67,96.39,95.15,61.02,80.0,76.9795
61.17,55.01,88.32,54.03,96.34,66.715
51.66,58.87,74.65,51.31,62.75,65.771
75.14,77.7,98.27,55.29,69.92,74.357
65.7,85.7,77.34,87.1,75.22,79.63799999999999
59.02,70.08,66.43,67.2,66.15,59.03150000000001
87.5,92.93,54.77,51.37,98.84,66.275
60.22,42.41,77.19,75.41,86.28,70.256
84.38,95.33,93.02,76.8,73.94,75.59649999999999
67.46,51.78,93.34,71.43,87.57,70.559
75.59,93.05,80.23,55.53,73.37,65.15549999999999
96.69,64.05,69.67,87.75,50.86,69.929
51.87,89.97,82.51,84.45,77.16,84.32050000000001
75.01,80.3,88.11,69.74,81.26,73.3745
92.72,50.56,70.58,69.04,99.06,68.1115
79.4,95.08,73.81,57.8,52.04,70.415
63.84,54.73,84.03,87.68,75.6,68.1105
69.88,54.65,93.83,79.98,54.91,79.11949999999999
84.01,88.85,89.55,54.29,57.45,69.5095
94.54,46.35,51.12,68.9,80.52,71.225
52.05,53.32,56.22,95.18,61.58,66.298
53.58,70.22,92.64,72.62,87.46,69.321
66.25,89.83,91.69,66.25,75.71,70.34649999999999
61.64,48.85,69.44,82.19,60.91,66.594
63.25,72.86,79.21,60.15,74.69,71.12700000000001
61.06,82.67,95.29,76.19,50.04,65.70249999999999
59.79,91.64,95.58,83.48,93.14,82.07350000000001
56.53,96.13,89.15,92.74,50.63,73.552
96.7,87.08,60.48,84.63,50.35,77.28049999999999
57.21,79.17,86.51,69.22,80.58,77.3185
60.22,66.02,55.05,88.39,98.68,73.8905
62.31,46.73,94.7,94.92,92.8,76.3155
96.65,82.58,57.46,73.89,62.6,72.32549999999999
87.79,99.56,83.12,50.23,59.83,65.479
89.48,84.21,80.51,94.05,81.31,76.129
55.24,41.0,88.84,58.27,91.13,66.83
91.82,69.78,77.58,56.32,68.1,71.2925
70.41,76.88,52.98,65.38,71.62,72.97999999999999
63.14,81.38,85.29,69.0,55.77,74.385
78.79,83.18,69.16,89.97,57.64,74.6035
91.11,73.49,66.01,69.46,78.42,78.975
88.93,53.4,99.58,52.44,55.13,65.032
94.5,96.53,79.52,81.8,60.1,73.97999999999999
96.41,81.8,85.54,83.56,61.73,83.1995
61.91,54.21,76.32,90.71,72.2,70.125
71.19,59.34,88.5,69.94,52.28,59.9885
50.73,95.32,87.6,54.3,74.99,72.7345
93.97,93.25,82.86,77.65,96.43,74.717
57.73,64.31,99.89,56.05,51.22,64.9395
93.07,42.3,72.99,50.85,81.55,58.466
66.47,42.91,85.31,88.93,91.79,77.9485
68.41,57.04,89.89,70.17,65.62,75.7175
51.96,77.75,68.8,76.25,56.58,65.0955
66.34,75.05,72.86,83.14,52.17,69.758
94.42,78.03,98.46,70.05,82.2,72.166
51.28,83.04,51.61,52.56,77.61,65.3815
70.32,41.14,66.76,62.64,61.46,65.44800000000001
51.57,46.31,74.31,59.72,91.58,67.277
68.55,61.57,50.07,98.87,86.78,72.6875
58.63,49.29,94.96,86.98,63.82,74.291
62.61,44.52,64.31,72.58,87.67,68.893
93.88,78.46,62.89,53.17,62.25,59.68600000000001
71.8,88.92,91.02,55.79,83.76,69.354
63.69,85.16,63.9,90.64,55.93,73.29650000000001
79.47,89.02,82.88,97.27,84.61,91.71699999999998
57.11,79.95,91.08,51.57,61.94,71.2495
62.97,84.12,89.62,95.52,78.62,84.634
77.31,56.31,89.1,69.03,58.62,75.23
61.88,99.58,54.43,60.68,86.3,75.373
83.96,50.99,53.99,55.11,53.04,61.509
74.57,52.87,65.34,88.59,58.27,63.18299999999999
88.6,57.34,51.8,73.45,59.21,64.202
97.41,98.52,75.02,91.62,52.07,83.3065
55.79,99.3,69.74,61.31,87.25,76.204
66.73,87.69,77.85,83.93,99.05,75.95750000000001
65.98,77.74,64.94,55.91,88.92,65.2745
57.56,71.2,74.29,54.49,93.03,67.191
90.52,98.24,66.74,56.67,50.3,61.003
87.99,81.74,59.76,90.45,55.89,69.4665
74.22,96.68,82.47,82.78,77.95,80.029
76.89,58.99,83.67,58.3,98.89,73.3955
52.98,60.03,91.46,69.24,83.04,73.4145
77.78,91.28,93.74,88.18,68.71,85.13550000000001
89.57,48.99,85.22,64.28,57.31,71.7715
78.69,96.76,84.37,96.06,57.64,82.399
63.27,70.45,52.83,95.73,68.14,69.685
83.38,95.58,55.49,77.65,85.69,68.0895
68.07,60.21,90.63,81.6,51.59,77.70249999999999
77.24,82.96,61.65,82.66,92.61,70.07300000000001
74.38,68.97,67.78,62.92,97.08,72.959
69.06,77.61,57.26,68.27,94.44,70.463
85.94,70.26,59.76,56.8,95.65,70.53049999999999
94.19,98.03,88.77,96.24,50.77,80.61399999999999
50.26,81.53,63.09,86.19,98.89,80.654
96.68,55.08,72.45,52.32,68.32,58.5825
75.58,94.58,57.58,77.47,93.46,74.1685
85.04,57.64,83.9,67.15,59.34,70.7975
92.78,62.3,86.41,90.76,72.33,83.7275
73.36,46.13,68.08,67.19,52.21,64.332
91.75,94.0,89.24,82.21,52.0,82.799
58.88,57.17,62.0,58.29,97.16,66.901
57.96,55.54,84.6,77.94,90.53,79.6685
82.87,95.22,86.5,64.69,76.49,71.449
93.51,88.33,98.43,58.24,76.27,69.0005
94.62,48.46,61.62,80.96,87.44,64.19399999999999
82.19,86.16,54.69,81.93,67.08,78.7695
76.27,94.78,63.15,99.17,88.09,87.02449999999999
66.57,44.71,56.14,83.46,74.25,72.8655
99.0,89.51,58.48,75.79,81.9,69.60050000000001
65.98,72.85,66.71,95.63,98.24,75.57449999999999
87.21,80.15,70.7,91.41,73.57,83.5625
76.6,69.57,95.19,77.44,70.92,68.5955
80.43,81.87,59.78,75.57,95.29,79.935
69.67,42.05,98.59,97.1,95.13,79.60149999999999
98.24,85.76,90.51,80.86,99.62,81.798
78.58,42.0,94.07,85.69,77.54,78.4865
96.89,67.32,96.47,54.33,67.21,63.898500000000006
50.38,49.06,87.66,85.92,62.02,69.2735
78.63,89.41,89.44,63.23,51.7,75.2815
85.86,58.82,71.89,55.78,86.34,69.2995
87.25,67.25,75.52,92.48,61.67,77.5415
95.25,65.73,96.62,84.56,80.33,79.376
50.22,86.35,68.91,70.38,95.83,69.5135
50.02,68.87,52.1,71.57,97.51,66.375
73.61,87.34,88.14,59.86,50.22,67.18700000000001
51.46,44.41,78.66,50.48,65.85,59.597
98.73,51.5,90.74,67.47,91.87,71.1465
61.1,73.09,53.78,57.42,76.82,70.186
73.63,96.83,81.06,71.09,90.38,69.9885
53.06,44.49,62.39,91.69,92.67,76.2285
76.1,42.59,95.16,55.74,72.13,58.41
69.0,49.39,55.5,54.59,67.95,53.2955
52.23,78.47,92.15,95.11,72.77,80.76299999999999
66.76,63.94,54.43,87.26,82.64,77.5525
69.57,89.53,51.25,52.65,68.36,58.318
99.5,44.32,61.75,53.98,88.75,64.2795
60.39,51.78,66.65,84.25,95.2,74.42699999999999
77.24,58.0,81.33,68.52,64.12,61.74999999999999
99.37,77.6,56.59,86.21,98.25,77.3265
89.6,81.11,71.87,70.22,81.14,76.867
99.67,47.45,60.21,98.39,93.91,75.4045
98.41,96.63,92.77,84.72,55.2,72.18599999999999
74.48,60.46,52.25,52.33,62.57,61.37499999999999
84.82,82.79,67.8,66.53,66.05,72.75500000000001
55.52,71.45,81.57,78.18,65.14,66.941
72.06,53.37,95.65,57.09,58.59,57.774
90.45,90.77,93.4,50.13,93.41,69.213
75.27,89.09,94.76,53.97,70.93,64.4415
85.13,63.76,53.14,76.21,98.16,66.2915
87.29,75.32,92.05,81.61,79.17,76.808
62.67,55.47,89.0,54.65,56.92,64.2875
93.78,81.39,95.12,83.26,77.3,82.8895
72.99,58.54,65.58,80.86,99.68,75.5115
60.51,90.64,95.59,96.99,78.26,89.81
93.27,53.04,70.13,92.03,50.09,69.3885
70.89,40.89,81.7,97.16,96.65,73.22399999999999
87.52,56.11,71.21,98.31,61.74,74.66499999999999
77.4,51.46,71.38,72.04,84.43,74.581
69.09,70.5,77.33,74.4,75.75,66.182
90.49,52.22,67.8,64.08,66.27,59.03150000000001
79.22,85.79,89.64,75.42,64.13,74.436
69.53,54.48,81.68,57.54,96.44,65.3175
55.48,82.42,84.49,83.57,95.6,77.1225
94.77,74.71,61.55,51.25,75.66,60.2675
51.77,99.17,98.48,61.78,62.92,72.471
93.16,99.99,83.01,60.4,55.12,73.542
68.0,92.17,59.86,96.89,57.83,76.7695
81.97,85.6,87.52,57.25,76.11,74.1615
96.11,63.19,58.69,94.54,65.39,71.348
57.59,85.2,53.17,56.22,52.1,64.00649999999999
78.35,97.4,76.38,82.53,72.76,76.75450000000001
88.22,41.4,77.68,65.99,87.31,68.94749999999999
87.88,72.27,59.45,65.8,94.58,63.47099999999999
76.28,53.08,67.42,99.91,79.26,72.979
81.24,73.47,97.29,61.3,86.16,76.17999999999999
87.88,67.99,64.25,60.13,68.2,60.475
92.05,74.55,57.78,79.47,74.81,66.134
88.09,73.06,99.63,87.04,86.48,77.326
67.7,97.61,65.12,99.13,86.38,78.12899999999999
99.84,73.13,84.01,85.07,71.23,71.9925
71.73,90.77,61.58,78.09,77.18,83.2625
51.22,59.19,77.51,70.46,96.19,71.1695
68.13,66.29,69.31,79.76,81.6,69.4005
56.39,68.22,98.08,80.04,82.13,81.4675
56.07,56.72,71.64,60.89,89.23,70.9065
64.08,62.79,79.21,83.56,55.76,76.3815
52.67,75.91,97.24,60.22,76.14,75.985
84.43,74.81,99.46,74.5,97.97,82.0625
53.7,78.19,55.08,62.99,68.08,71.71549999999999
60.16,61.11,91.72,65.64,64.75,66.349
54.64,58.95,69.11,80.69,80.06,72.467
53.16,76.7,79.74,53.22,61.06,73.6305
63.39,47.97,68.75,50.6,77.8,64.8055
78.59,55.18,70.06,56.53,57.78,67.7705
98.23,42.53,57.94,58.44,78.99,54.5515
93.78,44.36,78.64,59.89,80.12,63.809
93.8,54.6,77.34,88.7,70.92,81.048
58.8,41.17,59.47,72.34,69.14,61.2745
63.25,54.72,77.09,73.5,62.27,69.97099999999999
53.82,79.3,98.66,82.22,66.55,68.745
88.92,43.67,85.72,86.46,74.92,73.791
53.49,66.2,74.05,50.18,62.38,70.8545
77.83,94.79,95.8,92.84,89.14,82.4945
62.39,87.48,78.77,99.42,85.45,74.0135
62.17,58.33,56.75,56.09,63.47,53.9735
99.54,95.49,77.38,82.55,54.87,79.9375
87.84,59.78,59.05,50.12,50.01,59.04899999999999
91.85,44.35,88.38,52.45,79.84,58.3385
78.6,99.64,98.36,64.25,60.57,68.80699999999999
93.55,92.2,68.04,92.32,50.63,79.0725
82.27,67.96,71.75,82.63,67.95,76.988
97.31,79.98,71.07,72.29,98.1,68.142
64.07,80.27,64.26,71.93,84.5,68.96600000000001
79.77,51.67,89.71,73.3,92.89,77.87599999999999
84.51,52.0,80.89,65.55,57.24,64.61749999999999
69.65,68.17,53.2,93.89,53.66,78.2535
93.99,94.69,91.94,78.39,50.58,77.7495
98.99,40.6,59.35,74.2,97.78,71.8005
74.69,86.95,98.96,73.25,65.01,78.46499999999999
69.53,43.45,68.83,96.79,72.98,79.712
73.6,68.69,80.82,86.18,69.73,73.8385
92.64,78.27,53.89,57.24,86.52,61.7405
